Date,Open,High,Low,Close,Adj Close,Volume
2021-10-27,6925.000000,7100.000000,6875.000000,6950.000000,5830.101074,2068800
2021-10-28,6950.000000,7275.000000,6900.000000,7100.000000,5955.930664,5542400
2021-10-29,7100.000000,7150.000000,6900.000000,6925.000000,5809.129395,4153900
2021-11-01,6925.000000,7400.000000,6925.000000,7325.000000,6144.674805,7510500
2021-11-02,7325.000000,7475.000000,7025.000000,7050.000000,5913.987305,3069200
2021-11-03,7050.000000,7075.000000,6925.000000,7000.000000,5872.043945,3564100
2021-11-04,7050.000000,7175.000000,7000.000000,7175.000000,6018.845215,3106200
2021-11-05,7050.000000,7175.000000,6950.000000,7000.000000,5872.043945,2766300
2021-11-08,7050.000000,7250.000000,7000.000000,7225.000000,6060.788574,1622200
2021-11-09,7300.000000,7300.000000,7025.000000,7075.000000,5934.958984,3676900
2021-11-10,7100.000000,7150.000000,6950.000000,7000.000000,5872.043945,2570300
2021-11-11,7025.000000,7100.000000,7000.000000,7050.000000,5913.987305,1427700
2021-11-12,7075.000000,7100.000000,6950.000000,7000.000000,5872.043945,1172700
2021-11-15,7000.000000,7000.000000,6850.000000,6925.000000,5809.129395,1550500
2021-11-16,6925.000000,7050.000000,6850.000000,7000.000000,5872.043945,1006700
2021-11-17,7000.000000,7050.000000,6925.000000,7000.000000,5872.043945,608600
2021-11-18,6900.000000,6950.000000,6600.000000,6800.000000,5704.271484,6106600
2021-11-19,6700.000000,6925.000000,6700.000000,6900.000000,5788.157715,3349800
2021-11-22,6875.000000,6975.000000,6775.000000,6825.000000,5725.243164,1056600
2021-11-23,6825.000000,7000.000000,6825.000000,6950.000000,5830.101074,1405300
2021-11-24,7000.000000,7000.000000,6800.000000,6900.000000,5788.157715,1821500
2021-11-25,6900.000000,7175.000000,6900.000000,7125.000000,5976.902344,3131400
2021-11-26,7400.000000,7700.000000,7200.000000,7400.000000,6207.589355,29460200
2021-11-29,7400.000000,7850.000000,7400.000000,7850.000000,6585.078125,15501700
2021-11-30,7925.000000,8250.000000,7900.000000,8150.000000,6836.736816,15104900
2021-12-01,8050.000000,8300.000000,7850.000000,7850.000000,6585.078125,13468800
2021-12-02,7850.000000,8025.000000,7725.000000,7775.000000,6522.163574,9717100
2021-12-03,7800.000000,7925.000000,7700.000000,7800.000000,6543.135254,8909900
2021-12-06,7950.000000,8100.000000,7850.000000,8100.000000,6794.793945,22376000
2021-12-07,7550.000000,7550.000000,7550.000000,7550.000000,7054.677246,844600
2021-12-08,7025.000000,7025.000000,7025.000000,7025.000000,6564.120117,1576600
2021-12-09,6550.000000,6550.000000,6550.000000,6550.000000,6120.283203,2806500
2021-12-10,6550.000000,6550.000000,6150.000000,6250.000000,5839.964355,20733800
2021-12-13,6250.000000,6450.000000,6250.000000,6350.000000,5933.403809,8370400
2021-12-14,6400.000000,6450.000000,6225.000000,6275.000000,5863.324219,3909400
2021-12-15,6275.000000,6325.000000,6200.000000,6200.000000,5793.245117,2705100
2021-12-16,6200.000000,6275.000000,6000.000000,6100.000000,5699.805664,6492200
2021-12-17,6100.000000,6125.000000,6000.000000,6050.000000,5653.085938,5058300
2021-12-20,6025.000000,6075.000000,5925.000000,5925.000000,5536.286621,3789300
2021-12-21,5925.000000,5975.000000,5750.000000,5825.000000,5442.846680,5637300
2021-12-22,5825.000000,5875.000000,5600.000000,5650.000000,5279.328125,5934300
2021-12-23,5675.000000,5675.000000,5500.000000,5600.000000,5232.608398,6220600
2021-12-24,5600.000000,5625.000000,5475.000000,5525.000000,5162.528809,3396700
2021-12-27,5525.000000,5975.000000,5525.000000,5900.000000,5512.926270,8550700
2021-12-28,5950.000000,6025.000000,5825.000000,5850.000000,5466.206543,6118000
2021-12-29,5975.000000,6200.000000,5825.000000,6150.000000,5746.525391,7304300
2021-12-30,6250.000000,6300.000000,6100.000000,6200.000000,5793.245117,6118800
2022-01-03,6200.000000,6450.000000,6175.000000,6425.000000,6003.483398,8106600
2022-01-04,6425.000000,6475.000000,6150.000000,6250.000000,5839.964355,6697700
2022-01-05,6300.000000,6350.000000,6050.000000,6150.000000,5746.525391,5903500
2022-01-06,6150.000000,6325.000000,6125.000000,6300.000000,5886.684082,3908300
2022-01-07,6300.000000,6350.000000,6225.000000,6300.000000,5886.684082,5461600
2022-01-10,6300.000000,6325.000000,6150.000000,6200.000000,5793.245117,4417000
2022-01-11,6200.000000,6275.000000,5900.000000,5950.000000,5559.646484,5822400
2022-01-12,5950.000000,6050.000000,5850.000000,5950.000000,5559.646484,5495700
2022-01-13,5950.000000,6000.000000,5850.000000,5850.000000,5466.206543,2177800
2022-01-14,5875.000000,6150.000000,5875.000000,6050.000000,5653.085938,4162400
2022-01-17,6075.000000,6100.000000,5925.000000,5950.000000,5559.646484,1908800
2022-01-18,6000.000000,6025.000000,5800.000000,5900.000000,5512.926270,2256000
2022-01-19,5875.000000,5975.000000,5800.000000,5800.000000,5419.486816,3140000
2022-01-20,5800.000000,6000.000000,5800.000000,5975.000000,5583.006348,2216900
2022-01-21,5975.000000,6050.000000,5900.000000,6000.000000,5606.366211,2248200
2022-01-24,6100.000000,6125.000000,5950.000000,5975.000000,5583.006348,3392500
2022-01-25,5975.000000,5975.000000,5800.000000,5900.000000,5512.926270,3211600
2022-01-26,5900.000000,6000.000000,5850.000000,5950.000000,5559.646484,1658500
2022-01-27,5950.000000,6000.000000,5850.000000,5875.000000,5489.566406,952000
2022-01-28,5900.000000,5925.000000,5825.000000,5850.000000,5466.206543,1543100
2022-01-31,5850.000000,5875.000000,5625.000000,5725.000000,5349.407715,3523800
2022-02-02,5725.000000,5800.000000,5700.000000,5700.000000,5326.047852,2788000
2022-02-03,5725.000000,5725.000000,5550.000000,5700.000000,5326.047852,8024300
2022-02-04,5700.000000,5725.000000,5600.000000,5625.000000,5255.968262,3160400
2022-02-07,5625.000000,5725.000000,5575.000000,5675.000000,5302.687988,3152600
2022-02-08,5725.000000,5750.000000,5525.000000,5575.000000,5209.248535,5770300
2022-02-09,5575.000000,5625.000000,5500.000000,5525.000000,5162.528809,4953300
2022-02-10,5525.000000,5675.000000,5525.000000,5650.000000,5279.328125,4207300
2022-02-11,5650.000000,5650.000000,5575.000000,5600.000000,5232.608398,3133500
2022-02-14,5600.000000,5675.000000,5400.000000,5450.000000,5092.449219,3833900
2022-02-15,5450.000000,5500.000000,5400.000000,5500.000000,5139.168945,3403600
2022-02-16,5600.000000,5625.000000,5475.000000,5575.000000,5209.248535,3769700
2022-02-17,5575.000000,5600.000000,5450.000000,5475.000000,5115.809082,3284200
2022-02-18,5475.000000,5575.000000,5450.000000,5550.000000,5185.888672,3229300
2022-02-21,5550.000000,5625.000000,5500.000000,5500.000000,5139.168945,1825200
2022-02-22,5525.000000,5850.000000,5525.000000,5825.000000,5442.846680,12360600
2022-02-23,5875.000000,5900.000000,5550.000000,5575.000000,5209.248535,10486500
2022-02-24,5600.000000,5725.000000,5450.000000,5500.000000,5139.168945,8146100
2022-02-25,5550.000000,5550.000000,5475.000000,5475.000000,5115.809082,4093800
2022-03-01,5500.000000,5550.000000,5475.000000,5525.000000,5162.528809,2787300
2022-03-02,5525.000000,5525.000000,5400.000000,5400.000000,5045.729492,5625800
2022-03-04,5425.000000,5425.000000,5150.000000,5400.000000,5045.729492,9224600
2022-03-07,5500.000000,5500.000000,5200.000000,5225.000000,4882.210449,2308100
2022-03-08,5250.000000,5325.000000,5000.000000,5075.000000,4742.051270,4838900
2022-03-09,5150.000000,5325.000000,5050.000000,5275.000000,4928.930176,2892700
2022-03-10,5350.000000,5450.000000,5225.000000,5350.000000,4999.009277,3978800
2022-03-11,5375.000000,5375.000000,5250.000000,5300.000000,4952.289551,2650500
2022-03-14,5300.000000,5350.000000,5275.000000,5325.000000,4975.649414,2048100
2022-03-15,5250.000000,5350.000000,5150.000000,5225.000000,4882.210449,1407600
2022-03-16,5225.000000,5300.000000,5175.000000,5200.000000,4858.850586,2362200
2022-03-17,5200.000000,5250.000000,5175.000000,5200.000000,4858.850586,1791400
2022-03-18,5225.000000,5300.000000,5200.000000,5300.000000,4952.289551,2533300
2022-03-21,5325.000000,5375.000000,5225.000000,5375.000000,5022.369629,3164800
2022-03-22,5375.000000,5400.000000,5250.000000,5250.000000,4905.570313,1975900
2022-03-23,5300.000000,5400.000000,5250.000000,5300.000000,4952.289551,3007000
2022-03-24,5350.000000,5375.000000,5275.000000,5325.000000,4975.649414,4109900
2022-03-25,5325.000000,5350.000000,5200.000000,5250.000000,4905.570313,1321100
2022-03-28,5300.000000,5350.000000,5225.000000,5225.000000,4882.210449,1998900
2022-03-29,5225.000000,5300.000000,5200.000000,5275.000000,4928.930176,2233400
2022-03-30,5275.000000,5275.000000,5200.000000,5225.000000,4882.210449,808400
2022-03-31,5225.000000,5275.000000,5150.000000,5175.000000,4835.490723,1771200
2022-04-01,5200.000000,5225.000000,5150.000000,5200.000000,4858.850586,1583900
2022-04-04,5200.000000,5250.000000,5150.000000,5175.000000,4835.490723,1169000
2022-04-05,5175.000000,5300.000000,5175.000000,5275.000000,4928.930176,2429200
2022-04-06,5275.000000,5300.000000,5125.000000,5150.000000,4812.130859,3338700
2022-04-07,5150.000000,5200.000000,5125.000000,5150.000000,4812.130859,1375400
2022-04-08,5150.000000,5325.000000,5150.000000,5325.000000,4975.649414,2742300
2022-04-11,5350.000000,5400.000000,5200.000000,5225.000000,4882.210449,4354400
2022-04-12,5225.000000,5250.000000,5150.000000,5200.000000,4858.850586,1179900
2022-04-13,5225.000000,5375.000000,5200.000000,5300.000000,4952.289551,5014200
2022-04-14,5350.000000,5400.000000,5200.000000,5225.000000,4882.210449,4340300
2022-04-18,5275.000000,5600.000000,5175.000000,5525.000000,5162.528809,13005000
2022-04-19,5575.000000,6275.000000,5550.000000,6150.000000,5746.525391,35621100
2022-04-20,6250.000000,7325.000000,6150.000000,7125.000000,6657.560059,53997100
2022-04-21,7125.000000,7175.000000,6700.000000,7025.000000,6564.120117,22227700
2022-04-22,7025.000000,7400.000000,7025.000000,7025.000000,6564.120117,11365800
2022-04-25,7000.000000,7225.000000,6800.000000,7175.000000,6704.279297,9687400
2022-04-26,7200.000000,7300.000000,7075.000000,7100.000000,6634.200195,4250200
2022-04-27,7075.000000,7300.000000,7000.000000,7125.000000,6657.560059,5338900
2022-04-28,7125.000000,7150.000000,6950.000000,7000.000000,6540.760254,8151800
2022-05-09,6975.000000,6975.000000,6525.000000,6525.000000,6096.923340,5976000
2022-05-10,6400.000000,6450.000000,6075.000000,6075.000000,5676.445801,4130200
2022-05-11,6000.000000,6250.000000,5725.000000,6000.000000,5606.366211,11105900
2022-05-12,6025.000000,6050.000000,5725.000000,5750.000000,5372.767578,4901800
2022-05-13,5775.000000,5950.000000,5525.000000,5900.000000,5512.926270,7348700
2022-05-17,5900.000000,6200.000000,5700.000000,6000.000000,5606.366211,5882300
2022-05-18,6025.000000,6025.000000,5625.000000,5650.000000,5279.328125,9724500
2022-05-19,5650.000000,5750.000000,5550.000000,5550.000000,5185.888672,4598000
2022-05-20,5550.000000,5750.000000,5550.000000,5650.000000,5279.328125,4620600
2022-05-23,5650.000000,5700.000000,5275.000000,5275.000000,4928.930176,9649500
2022-05-24,5275.000000,5425.000000,5275.000000,5275.000000,4928.930176,4224500
2022-05-25,5300.000000,5400.000000,5250.000000,5250.000000,4905.570313,4566700
2022-05-27,5300.000000,5475.000000,5200.000000,5425.000000,5069.089355,6432400
2022-05-30,5475.000000,5550.000000,5325.000000,5375.000000,5022.369629,4915600
2022-05-31,5400.000000,5550.000000,5325.000000,5325.000000,4975.649414,28965900
2022-06-02,5400.000000,5850.000000,5350.000000,5800.000000,5419.486816,12851300
2022-06-03,5850.000000,6100.000000,5725.000000,5825.000000,5442.846680,12946800
2022-06-06,5800.000000,5875.000000,5425.000000,5500.000000,5139.168945,13133700
2022-06-07,5525.000000,5575.000000,5350.000000,5475.000000,5115.809082,5621700
2022-06-08,5500.000000,6250.000000,5500.000000,6200.000000,5793.245117,17995500
2022-06-09,6200.000000,6650.000000,6025.000000,6425.000000,6003.483398,25404900
2022-06-10,6425.000000,6625.000000,6175.000000,6625.000000,6190.362793,8912200
2022-06-13,6625.000000,6625.000000,6225.000000,6500.000000,6073.563477,10735700
2022-06-14,6450.000000,7000.000000,6375.000000,6750.000000,6307.161621,20562500
2022-06-15,6775.000000,6900.000000,6625.000000,6700.000000,6260.441895,7015500
2022-06-16,6800.000000,7025.000000,6750.000000,6875.000000,6423.960938,7584100
2022-06-17,6800.000000,6825.000000,6400.000000,6400.000000,5980.123535,16257000
2022-06-20,6350.000000,6475.000000,6050.000000,6250.000000,5839.964355,6836200
2022-06-21,6300.000000,6750.000000,6300.000000,6650.000000,6213.722656,10316500
2022-06-22,6650.000000,6750.000000,6325.000000,6600.000000,6167.002930,5623000
2022-06-23,6600.000000,6650.000000,6450.000000,6625.000000,6190.362793,3232800
2022-06-24,6625.000000,6900.000000,6625.000000,6625.000000,6190.362793,5156600
2022-06-27,6700.000000,6775.000000,6475.000000,6625.000000,6190.362793,2730700
2022-06-28,6625.000000,6800.000000,6575.000000,6800.000000,6353.881348,3230500
2022-06-29,6800.000000,6850.000000,6625.000000,6750.000000,6307.161621,5421900
2022-06-30,6750.000000,6900.000000,6400.000000,6550.000000,6120.283203,4318800
2022-07-01,6500.000000,6575.000000,6250.000000,6325.000000,5910.043945,1938900
2022-07-04,6325.000000,6375.000000,5975.000000,6250.000000,5839.964355,4873000
2022-07-05,6375.000000,6375.000000,6200.000000,6275.000000,5863.324219,2432100
2022-07-06,6300.000000,6475.000000,6150.000000,6400.000000,5980.123535,5501900
2022-07-07,6375.000000,6525.000000,6300.000000,6450.000000,6026.843262,3584900
2022-07-08,6475.000000,6550.000000,6325.000000,6325.000000,5910.043945,2119700
2022-07-11,6325.000000,6450.000000,6300.000000,6400.000000,5980.123535,2253300
2022-07-12,6400.000000,6550.000000,6325.000000,6500.000000,6073.563477,1260400
2022-07-13,6500.000000,6500.000000,6225.000000,6350.000000,5933.403809,4719600
2022-07-14,6325.000000,6375.000000,6175.000000,6225.000000,5816.604492,1302600
2022-07-15,6225.000000,6275.000000,6050.000000,6100.000000,5699.805664,3810700
2022-07-18,6100.000000,6175.000000,5950.000000,6075.000000,5676.445801,2914300
2022-07-19,6075.000000,6350.000000,6050.000000,6225.000000,5816.604492,4638900
2022-07-20,6300.000000,6475.000000,6250.000000,6400.000000,5980.123535,11713200
2022-07-21,6275.000000,6650.000000,6275.000000,6500.000000,6073.563477,6167000
2022-07-22,6500.000000,6575.000000,6300.000000,6450.000000,6026.843262,3323500
2022-07-25,6425.000000,6575.000000,6425.000000,6550.000000,6120.283203,2701400
2022-07-26,6550.000000,6625.000000,6300.000000,6325.000000,5910.043945,9470300
2022-07-27,6300.000000,6525.000000,6200.000000,6500.000000,6073.563477,4510700
2022-07-28,6525.000000,6600.000000,6375.000000,6525.000000,6096.923340,6387000
2022-07-29,6525.000000,6825.000000,6450.000000,6675.000000,6237.082031,5066100
2022-08-01,6675.000000,6975.000000,6675.000000,6775.000000,6330.521484,12650000
2022-08-02,6750.000000,7025.000000,6725.000000,6800.000000,6353.881348,12457600
2022-08-03,6875.000000,7275.000000,6800.000000,7200.000000,6727.639160,15624200
2022-08-04,7300.000000,7300.000000,7050.000000,7150.000000,6680.919434,7186200
2022-08-05,7150.000000,7250.000000,7100.000000,7200.000000,6727.639160,6315400
2022-08-08,7250.000000,7425.000000,7025.000000,7200.000000,6727.639160,6661700
2022-08-09,7225.000000,7250.000000,7075.000000,7100.000000,6634.200195,2758500
2022-08-10,7100.000000,7175.000000,6825.000000,7125.000000,6657.560059,8438000
2022-08-11,7200.000000,7275.000000,7125.000000,7175.000000,6704.279297,14351400
2022-08-12,7175.000000,7500.000000,7175.000000,7350.000000,6867.798340,9376100
2022-08-15,7400.000000,7525.000000,7200.000000,7325.000000,6844.438477,8211300
2022-08-16,7325.000000,7450.000000,7250.000000,7325.000000,6844.438477,4843600
2022-08-18,7325.000000,7425.000000,7200.000000,7325.000000,6844.438477,5153300
2022-08-19,7500.000000,7525.000000,7375.000000,7525.000000,7031.317383,8041900
2022-08-22,7550.000000,7625.000000,7075.000000,7200.000000,6727.639160,8215200
2022-08-23,7200.000000,7325.000000,7200.000000,7250.000000,6774.358887,7491800
2022-08-24,7300.000000,7300.000000,7150.000000,7225.000000,6750.999023,3732200
2022-08-25,7250.000000,7300.000000,7200.000000,7225.000000,6750.999023,5247700
2022-08-26,7225.000000,7300.000000,7200.000000,7200.000000,6727.639160,5522800
2022-08-29,6950.000000,7200.000000,6800.000000,7000.000000,6774.145020,3259700
2022-08-30,7000.000000,7250.000000,6975.000000,7225.000000,6991.885254,7202000
2022-08-31,7225.000000,7300.000000,7000.000000,7175.000000,6943.498535,2943400
2022-09-01,7400.000000,7400.000000,7050.000000,7125.000000,6895.111816,1328400
2022-09-02,7125.000000,7125.000000,6975.000000,7075.000000,6846.725098,1721000
2022-09-05,7075.000000,7125.000000,6900.000000,7100.000000,6870.918457,6546900
2022-09-06,7125.000000,7250.000000,7075.000000,7200.000000,6967.691895,12572900
2022-09-07,7200.000000,7200.000000,6950.000000,6950.000000,6725.758301,3905300
2022-09-08,6975.000000,7275.000000,6975.000000,7200.000000,6967.691895,8067100
2022-09-09,7200.000000,7250.000000,7150.000000,7175.000000,6943.498535,13500100
2022-09-12,7175.000000,7275.000000,7100.000000,7200.000000,6967.691895,19056100
2022-09-13,7200.000000,7400.000000,7150.000000,7300.000000,7064.465332,6668000
2022-09-14,7200.000000,7275.000000,7000.000000,7125.000000,6895.111816,3429700
2022-09-15,7125.000000,7325.000000,7075.000000,7175.000000,6943.498535,6510600
2022-09-16,7175.000000,7200.000000,6975.000000,7050.000000,6822.531738,15183100
2022-09-19,7050.000000,7175.000000,7050.000000,7175.000000,6943.498535,1900900
2022-09-20,7175.000000,7175.000000,7000.000000,7025.000000,6798.338379,2361700
2022-09-21,7050.000000,7050.000000,6900.000000,6925.000000,6701.564941,2854300
2022-09-22,6925.000000,7200.000000,6875.000000,7200.000000,6967.691895,3642000
2022-09-23,7200.000000,7500.000000,7175.000000,7350.000000,7112.852051,9673900
2022-09-26,7350.000000,7475.000000,7200.000000,7475.000000,7233.818848,5595800
2022-09-27,7475.000000,7675.000000,7375.000000,7450.000000,7209.625488,9095100
2022-09-28,7450.000000,7450.000000,7225.000000,7300.000000,7064.465332,3539800
2022-09-29,7450.000000,7450.000000,7225.000000,7350.000000,7112.852051,2245300
2022-09-30,7300.000000,7475.000000,7175.000000,7250.000000,7016.078613,8020800
2022-10-03,7250.000000,7450.000000,7175.000000,7400.000000,7161.238770,4150500
2022-10-04,7400.000000,7425.000000,7175.000000,7275.000000,7040.271973,3595500
2022-10-05,7275.000000,7325.000000,7100.000000,7100.000000,6870.918457,4818500
2022-10-06,7125.000000,7175.000000,7000.000000,7075.000000,6846.725098,2762200
2022-10-07,7075.000000,7075.000000,6800.000000,6825.000000,6604.791504,5034300
2022-10-10,6825.000000,6975.000000,6675.000000,6850.000000,6628.984863,5659000
2022-10-11,6900.000000,6925.000000,6775.000000,6850.000000,6628.984863,2539800
2022-10-12,6875.000000,6925.000000,6575.000000,6875.000000,6653.178223,4111800
2022-10-13,6875.000000,6900.000000,6600.000000,6600.000000,6387.050781,2727700
2022-10-14,6650.000000,6800.000000,6275.000000,6275.000000,6072.537109,3541400
2022-10-17,6275.000000,6375.000000,6125.000000,6300.000000,6096.730469,3512300
2022-10-18,6325.000000,6600.000000,6300.000000,6325.000000,6120.923828,4651800
2022-10-19,6325.000000,6375.000000,6225.000000,6325.000000,6120.923828,3829900
2022-10-20,6425.000000,6725.000000,6175.000000,6425.000000,6217.697266,10822100
2022-10-21,6500.000000,6625.000000,6375.000000,6500.000000,6290.277344,2649100
2022-10-24,6525.000000,6625.000000,6475.000000,6550.000000,6338.664063,3571800
2022-10-25,6550.000000,6775.000000,6550.000000,6650.000000,6435.437500,4775500
2022-10-26,6650.000000,6750.000000,6400.000000,6425.000000,6217.697266,2707900
2022-10-27,6400.000000,6550.000000,6275.000000,6375.000000,6169.310547,4809500
2022-10-28,6375.000000,6425.000000,6275.000000,6350.000000,6145.117188,5046700
2022-10-31,6400.000000,6875.000000,6400.000000,6775.000000,6556.404785,8961700
2022-11-01,6800.000000,6925.000000,6600.000000,6925.000000,6701.564941,3621200
2022-11-02,6900.000000,6975.000000,6750.000000,6925.000000,6701.564941,3956100
2022-11-03,6925.000000,6925.000000,6725.000000,6825.000000,6604.791504,1235400
2022-11-04,6825.000000,6825.000000,6625.000000,6700.000000,6483.824219,1208800
2022-11-07,6725.000000,6825.000000,6700.000000,6800.000000,6580.598145,1583100
2022-11-08,6800.000000,6800.000000,6650.000000,6675.000000,6459.630859,1352700
2022-11-09,6675.000000,6725.000000,6500.000000,6550.000000,6338.664063,2992400
2022-11-10,6550.000000,6650.000000,6375.000000,6625.000000,6411.244141,3347000
2022-11-11,6700.000000,6800.000000,6600.000000,6750.000000,6532.211426,3531200
2022-11-14,6750.000000,6775.000000,6525.000000,6575.000000,6362.857422,1682900
2022-11-15,6575.000000,6600.000000,6425.000000,6550.000000,6338.664063,2332500
2022-11-16,6550.000000,6550.000000,6350.000000,6400.000000,6193.503906,2360400
2022-11-17,6400.000000,6500.000000,6225.000000,6300.000000,6096.730469,4197700
2022-11-18,6325.000000,6375.000000,6250.000000,6300.000000,6096.730469,2693500
2022-11-21,6400.000000,6400.000000,6250.000000,6300.000000,6096.730469,1457400
2022-11-22,6300.000000,6350.000000,6250.000000,6275.000000,6072.537109,1784700
2022-11-23,6275.000000,6350.000000,6225.000000,6225.000000,6024.150391,3384600
2022-11-24,6250.000000,6300.000000,6175.000000,6250.000000,6048.343750,2486300
2022-11-25,6250.000000,6250.000000,6050.000000,6050.000000,5854.796875,4276400
2022-11-28,6050.000000,6125.000000,5900.000000,5925.000000,5733.829590,4663900
2022-11-29,5950.000000,6025.000000,5900.000000,5925.000000,5733.829590,1769900
2022-11-30,6025.000000,6025.000000,5750.000000,5950.000000,5758.023438,8398900
2022-12-01,5950.000000,5950.000000,5750.000000,5850.000000,5661.249512,4739100
2022-12-02,5875.000000,5900.000000,5750.000000,5875.000000,5685.442871,1337200
2022-12-05,5900.000000,6050.000000,5875.000000,6000.000000,5806.410156,3698700
2022-12-06,6000.000000,6050.000000,5775.000000,5825.000000,5637.056152,2461800
2022-12-07,5825.000000,5900.000000,5550.000000,5775.000000,5588.669434,5332600
2022-12-08,5750.000000,5850.000000,5625.000000,5800.000000,5612.862793,3934100
2022-12-09,5775.000000,5875.000000,5700.000000,5750.000000,5564.476074,4954100
2022-12-12,5775.000000,5775.000000,5575.000000,5625.000000,5443.509277,2238200
2022-12-13,5725.000000,5775.000000,5425.000000,5500.000000,5322.542480,10391500
2022-12-14,5500.000000,5575.000000,5375.000000,5400.000000,5225.769043,6773400
2022-12-15,5450.000000,5450.000000,5275.000000,5375.000000,5201.575684,11866400
2022-12-16,5375.000000,5700.000000,5300.000000,5600.000000,5419.315918,5951600
2022-12-19,5600.000000,5750.000000,5475.000000,5700.000000,5516.089355,2657000
2022-12-20,5675.000000,5750.000000,5650.000000,5725.000000,5540.282715,3747100
2022-12-21,5725.000000,5750.000000,5625.000000,5700.000000,5516.089355,944200
2022-12-22,5725.000000,6100.000000,5725.000000,6000.000000,5806.410156,9235300
2022-12-23,6100.000000,6125.000000,5875.000000,5975.000000,5782.216797,2495500
2022-12-26,6000.000000,6175.000000,5925.000000,6125.000000,5927.376953,2661000
2022-12-27,6150.000000,6175.000000,6050.000000,6100.000000,5903.183594,2300100
2022-12-28,6100.000000,6150.000000,5925.000000,6000.000000,5806.410156,1465000
2022-12-29,6000.000000,6025.000000,5925.000000,6025.000000,5830.603516,793100
2022-12-30,6025.000000,6200.000000,5950.000000,6175.000000,5975.763672,2079400
2023-01-02,6175.000000,6200.000000,6000.000000,6025.000000,5830.603516,867000
2023-01-03,6025.000000,6425.000000,6000.000000,6300.000000,6096.730469,8351700
2023-01-04,6425.000000,6425.000000,6175.000000,6250.000000,6048.343750,2306500
2023-01-05,6250.000000,6300.000000,6050.000000,6100.000000,5903.183594,2840400
2023-01-06,6100.000000,6250.000000,5925.000000,6125.000000,5927.376953,2492800
2023-01-09,6150.000000,6150.000000,5925.000000,5925.000000,5733.829590,3520800
2023-01-10,5925.000000,6175.000000,5925.000000,6100.000000,5903.183594,4100500
2023-01-11,6100.000000,6225.000000,6025.000000,6025.000000,5830.603516,1827500
2023-01-12,6050.000000,6175.000000,5950.000000,6000.000000,5806.410156,2380300
2023-01-13,6025.000000,6125.000000,5975.000000,6075.000000,5878.990234,2395000
2023-01-16,6075.000000,6100.000000,6000.000000,6050.000000,5854.796875,1202400
2023-01-17,6100.000000,6125.000000,6025.000000,6050.000000,5854.796875,1679600
2023-01-18,6050.000000,6100.000000,6000.000000,6050.000000,5854.796875,2980300
2023-01-19,6050.000000,6250.000000,6050.000000,6200.000000,5999.957031,5546900
2023-01-20,6200.000000,6275.000000,6100.000000,6125.000000,5927.376953,2639200
2023-01-24,6200.000000,6200.000000,6050.000000,6050.000000,5854.796875,601800
2023-01-25,6050.000000,6100.000000,5825.000000,5825.000000,5637.056152,5790500
2023-01-26,5825.000000,6025.000000,5825.000000,5975.000000,5782.216797,1103500
2023-01-27,6025.000000,6075.000000,5900.000000,6000.000000,5806.410156,2914000
2023-01-30,6000.000000,6025.000000,5925.000000,5975.000000,5782.216797,2470500
2023-01-31,6000.000000,6150.000000,5950.000000,6100.000000,5903.183594,2912200
2023-02-01,6150.000000,6175.000000,5925.000000,6000.000000,5806.410156,2789900
2023-02-02,6000.000000,6100.000000,5925.000000,5925.000000,5733.829590,1720000
2023-02-03,5925.000000,6100.000000,5925.000000,6050.000000,5854.796875,2069200
2023-02-06,6050.000000,6100.000000,5950.000000,6000.000000,5806.410156,2999700
2023-02-07,6000.000000,6075.000000,5850.000000,5900.000000,5709.636230,6200100
2023-02-08,5900.000000,5950.000000,5825.000000,5900.000000,5709.636230,7513200
2023-02-09,5900.000000,5925.000000,5850.000000,5875.000000,5685.442871,2974400
2023-02-10,5875.000000,5925.000000,5800.000000,5925.000000,5733.829590,3261500
2023-02-13,5925.000000,6300.000000,5800.000000,6175.000000,5975.763672,41538800
2023-02-14,6200.000000,6375.000000,6050.000000,6300.000000,6096.730469,18837900
2023-02-15,6225.000000,6275.000000,6125.000000,6200.000000,5999.957031,19067000
2023-02-16,6200.000000,6425.000000,6200.000000,6400.000000,6193.503906,22330000
2023-02-17,6400.000000,6675.000000,6350.000000,6500.000000,6290.277344,24736300
2023-02-20,6525.000000,6950.000000,6500.000000,6825.000000,6604.791504,14158200
2023-02-21,6900.000000,7000.000000,6675.000000,6800.000000,6580.598145,9498200
2023-02-22,6775.000000,6850.000000,6500.000000,6600.000000,6387.050781,6193600
2023-02-23,6700.000000,6825.000000,6600.000000,6750.000000,6532.211426,4752700
2023-02-24,6775.000000,6800.000000,6550.000000,6600.000000,6387.050781,2268900
2023-02-27,6600.000000,6800.000000,6500.000000,6700.000000,6483.824219,4552900
2023-02-28,6675.000000,6825.000000,6675.000000,6825.000000,6604.791504,3522700
2023-03-01,6775.000000,6925.000000,6750.000000,6825.000000,6604.791504,2740200
2023-03-02,6825.000000,6825.000000,6750.000000,6775.000000,6556.404785,986400
2023-03-03,6800.000000,6950.000000,6775.000000,6900.000000,6677.371582,4747800
2023-03-06,6900.000000,7150.000000,6900.000000,7125.000000,6895.111816,6940800
2023-03-07,7075.000000,7150.000000,6900.000000,6950.000000,6725.758301,4633500
2023-03-08,6950.000000,7025.000000,6825.000000,7000.000000,6774.145020,4858400
2023-03-09,7000.000000,7100.000000,7000.000000,7000.000000,6774.145020,752700
